EpochTime,X,Y,Z,ClockBias,HDOP,VDOP,PDOP,GDOP
522339.000000,-1641889.681091,-3664875.741248,4939966.797044,1.188573,0.844683,1.065164,1.359435,1.484439
522340.000000,-1641889.090390,-3664875.641395,4939966.055043,1.528610,0.844685,1.065168,1.359440,1.484440
522341.000000,-1641889.245657,-3664875.557245,4939966.674483,1.364554,0.844688,1.065172,1.359444,1.484442
522342.000000,-1641889.383587,-3664875.085729,4939966.443187,1.617566,0.844690,1.065175,1.359448,1.484443
522344.000000,-1641889.317767,-3664875.560790,4939966.209111,1.513753,0.844694,1.065183,1.359457,1.484444
522345.000000,-1641889.082480,-3664875.266167,4939966.049902,1.880482,0.844696,1.065186,1.359461,1.484445
522346.000000,-1641889.156448,-3664875.377258,4939966.664148,1.614938,0.844699,1.065189,1.359465,1.484446
522347.000000,-1641889.309042,-3664875.560020,4939966.613998,1.378020,0.844701,1.065193,1.359469,1.484447
522349.000000,-1641889.108826,-3664875.551969,4939966.740792,1.434061,0.844705,1.065199,1.359476,1.484448
522350.000000,-1641888.954126,-3664875.452033,4939966.281268,1.702841,0.844707,1.065202,1.359480,1.484448
522351.000000,-1641889.192046,-3664875.263060,4939966.561390,1.685210,0.844709,1.065206,1.359484,1.484448
522354.000000,-1641889.682838,-3664875.097645,4939966.895470,1.628933,0.844715,1.065214,1.359495,1.484449
522355.000000,-1641889.659252,-3664875.524722,4939967.084320,1.198802,0.844717,1.065217,1.359498,1.484449
522356.000000,-1641889.417547,-3664875.924896,4939967.037032,1.165460,0.844719,1.065220,1.359502,1.484449
522358.000000,-1641889.547644,-3664875.410064,4939966.933167,1.378737,0.844723,1.065225,1.359508,1.484449
522359.000000,-1641889.345899,-3664875.310050,4939966.349722,1.499254,0.844725,1.065228,1.359511,1.484449
522360.000000,-1641889.280924,-3664875.539887,4939966.386046,1.361756,0.844727,1.065230,1.359515,1.484448
522361.000000,-1641889.423122,-3664875.531146,4939967.027164,1.219905,0.844729,1.065233,1.359518,1.484448
522363.000000,-1641889.571740,-3664875.276183,4939966.696337,1.224105,0.844733,1.065237,1.359524,1.484447
522364.000000,-1641889.147532,-3664875.667258,4939966.826512,1.343144,0.844735,1.065239,1.359527,1.484447
522365.000000,-1641889.504097,-3664875.557177,4939966.908735,1.143601,0.844737,1.065242,1.359529,1.484446
522366.000000,-1641889.676156,-3664875.763150,4939966.927332,1.104328,0.844739,1.065244,1.359532,1.484445
522368.000000,-1641889.550359,-3664875.665306,4939967.157254,1.002286,0.844743,1.065248,1.359538,1.484444
522369.000000,-1641889.284935,-3664875.350412,4939967.079080,1.434680,0.844744,1.065250,1.359540,1.484443
522370.000000,-1641889.628918,-3664875.395058,4939966.824785,1.298782,0.844746,1.065251,1.359543,1.484442
522373.000000,-1641889.341477,-3664875.586617,4939967.010221,1.190208,0.844752,1.065256,1.359550,1.484438
522374.000000,-1641889.221004,-3664875.060680,4939966.540174,1.741459,0.844753,1.065258,1.359552,1.484437
522375.000000,-1641889.266847,-3664874.543206,4939966.213610,1.874764,0.844755,1.065260,1.359555,1.484436
522377.000000,-1641889.067284,-3664875.137935,4939965.919968,1.734635,0.844758,1.065262,1.359559,1.484433
522378.000000,-1641889.264916,-3664875.461786,4939966.179504,1.543700,0.844760,1.065264,1.359561,1.484431
522379.000000,-1641889.180316,-3664874.941672,4939966.096617,1.854146,0.844762,1.065265,1.359563,1.484429
522380.000000,-1641889.332300,-3664875.589642,4939966.859588,1.239134,0.844763,1.065266,1.359565,1.484428
522382.000000,-1641889.533570,-3664875.213994,4939966.631844,1.300168,0.844767,1.065268,1.359569,1.484424
522383.000000,-1641889.290064,-3664875.465718,4939966.365334,1.458542,0.844768,1.065269,1.359570,1.484422
522384.000000,-1641889.026358,-3664875.352581,4939966.448150,1.522615,0.844770,1.065270,1.359572,1.484420
522385.000000,-1641889.571523,-3664875.325824,4939966.915811,1.229104,0.844771,1.065271,1.359574,1.484418
522387.000000,-1641889.232622,-3664875.220761,4939966.577813,1.552969,0.844775,1.065272,1.359577,1.484413
522388.000000,-1641889.220124,-3664874.967126,4939966.555170,1.750353,0.844776,1.065273,1.359578,1.484411
522389.000000,-1641888.824479,-3664875.294704,4939966.529723,1.659093,0.844778,1.065273,1.359580,1.484409
522390.000000,-1641889.169044,-3664874.900179,4939966.198530,1.712845,0.844779,1.065274,1.359581,1.484406
522392.000000,-1641889.003346,-3664874.939488,4939965.777035,2.145736,0.844782,1.065275,1.359583,1.484401
522393.000000,-1641889.319275,-3664877.089387,4939966.979752,0.378703,0.966881,1.202182,1.542757,1.702957
522394.000000,-1641889.634168,-3664876.840778,4939967.096417,0.487278,0.966878,1.202209,1.542777,1.702977
522396.000000,-1641889.592812,-3664877.345314,4939967.087242,0.048407,0.966872,1.202263,1.542815,1.703016
522397.000000,-1641889.315196,-3664876.359715,4939966.808620,0.844913,0.966869,1.202291,1.542835,1.703035
522398.000000,-1641889.613982,-3664876.898789,4939967.111938,0.230134,0.966866,1.202317,1.542854,1.703055
522399.000000,-1641890.095812,-3664877.077606,4939967.000441,0.002174,0.966863,1.202344,1.542873,1.703074
522401.000000,-1641889.582643,-3664876.901579,4939966.910202,0.494341,0.966857,1.202398,1.542911,1.703112
522402.000000,-1641889.682274,-3664877.159108,4939967.038445,0.187159,0.966854,1.202424,1.542930,1.703131
522403.000000,-1641889.561360,-3664876.879383,4939967.009793,0.416195,0.966851,1.202451,1.542948,1.703150
522404.000000,-1641889.240888,-3664876.526613,4939966.564780,0.838651,0.966848,1.202477,1.542967,1.703169
522406.000000,-1641889.789367,-3664877.301574,4939967.121914,0.076296,0.966842,1.202530,1.543004,1.703207
522407.000000,-1641889.765216,-3664877.467632,4939967.612090,-0.133700,0.966839,1.202556,1.543023,1.703225
522408.000000,-1641889.929245,-3664877.508335,4939967.559205,-0.127090,0.966836,1.202582,1.543041,1.703244
522409.000000,-1641889.480061,-3664876.788500,4939967.039542,0.546798,0.966833,1.202608,1.543059,1.703262
522411.000000,-1641890.193912,-3664877.642380,4939967.856354,-0.429049,0.966827,1.202660,1.543096,1.703298
522412.000000,-1641889.917942,-3664877.665100,4939967.969866,-0.350426,0.966823,1.202685,1.543114,1.703316
522413.000000,-1641889.653425,-3664876.972959,4939967.052162,0.335404,0.966820,1.202711,1.543132,1.703334
522415.000000,-1641890.115339,-3664876.817520,4939967.873576,0.169904,0.966814,1.202762,1.543167,1.703370
522416.000000,-1641890.123533,-3664877.446366,4939967.908171,-0.372326,0.966810,1.202787,1.543185,1.703388
522417.000000,-1641889.711524,-3664876.784614,4939966.589942,0.701354,0.966807,1.202813,1.543203,1.703405
522418.000000,-1641889.784354,-3664876.899564,4939966.816210,0.376453,0.966804,1.202838,1.543220,1.703423
522420.000000,-1641889.866002,-3664877.291717,4939967.337778,-0.089083,0.966797,1.202888,1.543255,1.703458
522421.000000,-1641889.412329,-3664876.627863,4939966.881435,0.709898,0.966794,1.202913,1.543273,1.703475
522422.000000,-1641889.600546,-3664877.129457,4939967.137089,0.228214,0.966790,1.202938,1.543290,1.703492
522423.000000,-1641889.877684,-3664877.281489,4939967.388131,0.224257,0.966787,1.202963,1.543307,1.703509
522425.000000,-1641889.693661,-3664877.076348,4939967.370600,0.191226,0.966780,1.203012,1.543341,1.703543
522426.000000,-1641889.635604,-3664876.969243,4939966.782946,0.603538,0.966777,1.203037,1.543358,1.703560
522427.000000,-1641889.708091,-3664877.070407,4939966.999098,0.072730,0.966773,1.203061,1.543375,1.703576
522428.000000,-1641889.426274,-3664877.123643,4939966.755763,0.327470,0.966770,1.203085,1.543392,1.703593
522430.000000,-1641889.934447,-3664877.861457,4939968.185313,-0.707098,0.966762,1.203134,1.543425,1.703625
522431.000000,-1641889.586112,-3664877.929476,4939967.710153,-0.454859,0.966759,1.203158,1.543441,1.703642
522432.000000,-1641889.672755,-3664877.724972,4939967.469321,-0.245535,0.966755,1.203182,1.543458,1.703658
522434.000000,-1641889.814119,-3664877.039283,4939967.796787,-0.024386,0.966748,1.203230,1.543491,1.703690
522435.000000,-1641889.874697,-3664877.443974,4939967.806585,-0.315264,0.966744,1.203253,1.543507,1.703706
522436.000000,-1641889.563171,-3664877.127504,4939967.580921,-0.020559,0.966741,1.203277,1.543523,1.703722
522437.000000,-1641889.426485,-3664876.775782,4939967.801394,0.178948,0.966737,1.203301,1.543539,1.703737
522439.000000,-1641889.626100,-3664876.986528,4939967.231781,0.335223,0.966729,1.203347,1.543571,1.703768
522440.000000,-1641889.649801,-3664877.109785,4939967.784656,0.121599,0.966726,1.203371,1.543587,1.703784
522441.000000,-1641889.696208,-3664877.008263,4939967.826354,0.111474,0.966722,1.203394,1.543602,1.703799
522442.000000,-1641889.771920,-3664877.217945,4939967.399117,-0.101936,0.966718,1.203417,1.543618,1.703814
522444.000000,-1641889.902865,-3664877.081277,4939967.670519,-0.096337,0.966710,1.203463,1.543649,1.703845
522445.000000,-1641889.397534,-3664876.454558,4939967.288203,0.622796,0.966707,1.203486,1.543664,1.703860
522446.000000,-1641889.938510,-3664877.150839,4939967.710666,0.010458,0.966703,1.203509,1.543680,1.703874
522447.000000,-1641889.712501,-3664876.897728,4939967.677697,0.188857,0.966699,1.203531,1.543695,1.703889
522449.000000,-1641889.764494,-3664877.363301,4939967.259325,0.034282,0.966691,1.203576,1.543725,1.703918
522450.000000,-1641889.918057,-3664877.024814,4939967.171176,0.239712,0.966687,1.203599,1.543740,1.703933
522451.000000,-1641890.119084,-3664877.204752,4939967.254602,-0.013721,0.966683,1.203621,1.543755,1.703947
522453.000000,-1641889.877844,-3664877.369153,4939967.042216,0.114167,0.966675,1.203666,1.543785,1.703975
522454.000000,-1641889.679858,-3664877.412229,4939967.435543,-0.025946,0.966671,1.203688,1.543799,1.703989
522455.000000,-1641889.703346,-3664877.120628,4939966.955917,0.376063,0.966667,1.203710,1.543814,1.704003
522456.000000,-1641889.836241,-3664877.036263,4939967.511753,0.139993,0.966663,1.203732,1.543829,1.704017
522458.000000,-1641889.613031,-3664877.554039,4939967.569277,-0.046715,0.966654,1.203775,1.543857,1.704045
522459.000000,-1641889.952695,-3664877.535036,4939967.547289,-0.333464,0.966650,1.203797,1.543872,1.704058
522460.000000,-1641889.536879,-3664877.427813,4939967.711419,-0.104810,0.966646,1.203818,1.543886,1.704072
522461.000000,-1641889.510562,-3664877.067059,4939967.202151,0.269937,0.966642,1.203840,1.543900,1.704085
522463.000000,-1641889.869022,-3664877.676115,4939968.260480,-0.664455,0.966633,1.203882,1.543928,1.704112
522464.000000,-1641889.730841,-3664877.154663,4939967.906658,-0.202086,0.966629,1.203904,1.543942,1.704125
522465.000000,-1641889.487805,-3664876.823516,4939967.411492,0.412759,0.966625,1.203925,1.543956,1.704138
522466.000000,-1641889.371839,-3664877.244932,4939968.111581,-0.178597,0.966621,1.203946,1.543969,1.704151
522468.000000,-1641889.769304,-3664877.509542,4939967.951029,-0.329204,0.966612,1.203988,1.543996,1.704176
522469.000000,-1641889.544980,-3664876.838576,4939967.342901,0.220234,0.966608,1.204008,1.544010,1.704189
522470.000000,-1641889.944943,-3664877.292361,4939968.230805,-0.527637,0.966603,1.204029,1.544023,1.704201
522472.000000,-1641889.817763,-3664876.674946,4939968.431130,-0.140198,0.966594,1.204070,1.544050,1.704226
522473.000000,-1641889.870935,-3664877.141694,4939967.973143,-0.235095,0.966590,1.204091,1.544063,1.704238
522474.000000,-1641889.933537,-3664877.031420,4939968.332923,-0.455604,0.966585,1.204111,1.544076,1.704251
522475.000000,-1641889.749200,-3664876.949752,4939968.135239,-0.288803,0.966581,1.204131,1.544089,1.704263
522477.000000,-1641889.698671,-3664877.034397,4939968.021315,-0.159319,0.966572,1.204171,1.544115,1.704286
522478.000000,-1641890.136650,-3664877.913419,4939967.731587,-0.693996,0.966567,1.204191,1.544127,1.704298
522479.000000,-1641889.581761,-3664877.417895,4939967.708261,-0.121723,0.966563,1.204211,1.544140,1.704310
522480.000000,-1641889.866963,-3664877.219315,4939967.540755,-0.177942,0.966558,1.204231,1.544153,1.704321
522482.000000,-1641889.642443,-3664876.976182,4939967.019887,0.359735,0.966549,1.204270,1.544177,1.704344
522483.000000,-1641889.486756,-3664877.016552,4939967.435174,0.176986,0.966544,1.204290,1.544190,1.704356
522484.000000,-1641889.445485,-3664877.350785,4939967.342457,-0.040990,0.966539,1.204309,1.544202,1.704367
522485.000000,-1641889.783203,-3664876.956071,4939967.580434,0.068160,0.966535,1.204329,1.544214,1.704378
522487.000000,-1641889.582710,-3664876.582471,4939967.656739,0.344968,0.966525,1.204367,1.544238,1.704400
522488.000000,-1641889.657673,-3664876.707335,4939967.417552,0.196021,0.966521,1.204386,1.544250,1.704410
522489.000000,-1641889.589314,-3664877.421163,4939967.391677,0.045949,0.966516,1.204405,1.544262,1.704421
522491.000000,-1641889.774876,-3664877.704712,4939968.242032,-0.652776,0.966506,1.204443,1.544285,1.704442
522492.000000,-1641889.704795,-3664877.147878,4939967.791417,-0.229908,0.966501,1.204462,1.544297,1.704453
522493.000000,-1641889.741380,-3664877.318080,4939967.574050,-0.122614,0.966496,1.204481,1.544308,1.704463
522494.000000,-1641889.887144,-3664877.104045,4939968.184264,-0.302327,0.966491,1.204499,1.544320,1.704473
522496.000000,-1641890.083380,-3664877.356651,4939968.511826,-0.558955,0.966482,1.204536,1.544342,1.704493
522497.000000,-1641890.076203,-3664877.626999,4939967.840853,-0.395680,0.966477,1.204554,1.544354,1.704503
522498.000000,-1641889.726078,-3664877.019748,4939968.205949,-0.140603,0.966472,1.204573,1.544365,1.704513
522499.000000,-1641889.621540,-3664877.091683,4939967.535088,-0.033963,0.966467,1.204591,1.544376,1.704523
522501.000000,-1641889.707187,-3664877.841391,4939967.449508,-0.536813,0.966457,1.204627,1.544398,1.704542
522502.000000,-1641889.364028,-3664877.643633,4939967.705049,-0.442670,0.966452,1.204645,1.544408,1.704551
522503.000000,-1641889.665262,-3664877.029135,4939967.186146,0.155199,0.966447,1.204662,1.544419,1.704561
522504.000000,-1641889.642752,-3664877.180116,4939967.655131,-0.272428,0.966441,1.204680,1.544430,1.704570
522506.000000,-1641889.651413,-3664877.173439,4939967.621206,-0.148873,0.966431,1.204715,1.544451,1.704588
522507.000000,-1641889.812430,-3664877.601094,4939968.016804,-0.510093,0.966426,1.204732,1.544461,1.704597
522508.000000,-1641889.561563,-3664877.024567,4939967.468313,0.148331,0.966421,1.204750,1.544471,1.704606
522510.000000,-1641889.586494,-3664876.679175,4939967.279301,0.431537,0.966410,1.204784,1.544492,1.704623
522511.000000,-1641889.677272,-3664877.074934,4939967.659827,0.133115,0.966405,1.204801,1.544502,1.704632
522512.000000,-1641889.809003,-3664876.943449,4939968.200590,-0.242396,0.966400,1.204818,1.544511,1.704640
522513.000000,-1641889.407611,-3664877.117936,4939967.856335,-0.071804,0.966394,1.204835,1.544521,1.704649
522515.000000,-1641889.537301,-3664877.005858,4939967.388557,0.235485,0.966384,1.204869,1.544541,1.704665
522516.000000,-1641889.856720,-3664877.839774,4939967.876053,-0.365894,0.966378,1.204885,1.544550,1.704673
522517.000000,-1641889.729078,-3664877.324360,4939968.200304,-0.487937,0.966373,1.204902,1.544560,1.704681
522518.000000,-1641889.917081,-3664877.874109,4939968.257191,-0.692257,0.966368,1.204918,1.544569,1.704689
522520.000000,-1641889.965813,-3664877.435795,4939968.012385,-0.357432,0.966357,1.204951,1.544588,1.704704
522521.000000,-1641889.241875,-3664877.509194,4939967.527121,-0.018643,0.966351,1.204967,1.544597,1.704712
522522.000000,-1641889.602385,-3664876.855229,4939967.390922,0.322753,0.966346,1.204983,1.544606,1.704719
522523.000000,-1641889.591720,-3664878.021819,4939967.920840,-0.595979,0.966340,1.204999,1.544615,1.704727
522525.000000,-1641889.777251,-3664877.285339,4939967.863144,-0.174440,0.966329,1.205031,1.544633,1.704741
522526.000000,-1641889.559380,-3664876.960894,4939967.138291,0.244395,0.966324,1.205047,1.544642,1.704748
522527.000000,-1641889.798543,-3664877.247377,4939967.555907,-0.073584,0.966318,1.205062,1.544651,1.704755
522530.000000,-1641889.577489,-3664877.604214,4939967.010035,-0.063733,0.966301,1.205109,1.544676,1.704776
522531.000000,-1641889.677694,-3664877.346529,4939967.201259,0.095971,0.966295,1.205124,1.544685,1.704782
522532.000000,-1641889.573342,-3664877.331002,4939967.089482,0.019073,0.966290,1.205139,1.544693,1.704789
522534.000000,-1641889.561556,-3664877.183838,4939967.046513,0.229194,0.966278,1.205170,1.544709,1.704802
522535.000000,-1641889.774223,-3664877.364207,4939967.277912,0.039418,0.966272,1.205184,1.544718,1.704808
522536.000000,-1641889.550841,-3664877.247826,4939967.362403,0.058062,0.966267,1.205199,1.544725,1.704814
522537.000000,-1641889.626059,-3664876.868368,4939967.479807,0.019256,0.966261,1.205214,1.544733,1.704820
522539.000000,-1641889.762414,-3664876.870672,4939968.022001,-0.188961,0.966249,1.205243,1.544749,1.704832
522540.000000,-1641889.753513,-3664877.564949,4939967.766333,-0.423490,0.966243,1.205258,1.544756,1.704837
522541.000000,-1641889.818749,-3664877.710126,4939968.003521,-0.645302,0.966237,1.205272,1.544764,1.704843
522542.000000,-1641889.830902,-3664877.287235,4939967.772347,-0.363561,0.966231,1.205287,1.544772,1.704848
522544.000000,-1641889.860720,-3664877.327608,4939968.483181,-0.711512,0.966220,1.205315,1.544786,1.704859
522545.000000,-1641890.002975,-3664877.492245,4939968.141818,-0.504117,0.966214,1.205329,1.544793,1.704864
522546.000000,-1641889.795049,-3664877.677401,4939968.030800,-0.571487,0.966208,1.205343,1.544801,1.704870
522549.000000,-1641890.002003,-3664877.584254,4939967.650880,-0.311987,0.966189,1.205384,1.544821,1.704884
522550.000000,-1641889.799752,-3664877.601537,4939967.377822,-0.319562,0.966183,1.205398,1.544828,1.704889
522551.000000,-1641889.767158,-3664877.448316,4939967.379253,-0.222622,0.966177,1.205412,1.544835,1.704894
522553.000000,-1641889.784319,-3664877.563275,4939967.127029,-0.166467,0.966165,1.205438,1.544848,1.704903
522554.000000,-1641889.771905,-3664877.389060,4939967.120857,0.111050,0.966159,1.205452,1.544855,1.704907
